3.03398718345019,64
3.36652254383641,1
3.37320014139116,30
3.44683581099583,17
3.48941384102604,1
3.49121799269525,5
3.50181270578531,15
3.5099183809646,49
3.52404073421713,56
3.55479336824699,9
3.59044340418914,186
3.63715561942563,30
3.65595991243615,97
3.67407205620969,7
3.68396529312923,62
3.68430925966649,11
3.69771389378018,101
3.71596383974318,5
3.73695153528538,18
3.74192980839228,4
3.75359019143707,40
3.75503367968847,63
3.77589215599852,163
3.78095409383557,184
3.78739375251615,1
3.78899932492465,39
3.80973462681001,54
3.83400961677655,188
3.84542686933208,4
3.84743917275736,2105
3.84811487158142,204
3.85508758540558,13
3.86232685324549,519
3.8648844997296,182
3.87090241445741,475
3.87835116998636,216
3.88179917106575,9
3.89929050406533,162
3.90083517175812,33
3.90128309005115,4
3.9196588472435,17
3.91993761650023,37
3.92067843746952,102
3.92482082210521,39
3.92575646843197,81
3.93346128098875,25
3.95467567958342,3
3.96030028514245,252
3.96212890287889,2
3.97060909381118,1
3.97172944433776,43
3.98213493373738,24
3.99661687799064,2
4.00282408851846,101
4.04087594300386,52
4.04337424374239,2
4.04338267098464,156
4.04867359517041,19
4.04907868761713,40
4.07390138058479,73
4.0763148638083,593
4.08061284982379,10
4.08208826910709,1
4.08956492175064,172
4.0929091875646,249
4.09321547020421,20
4.09331923992547,1
4.09465366944354,69
4.09913126416324,1
4.10384986436171,138
4.11669343120292,12
4.11772295974011,60
4.11994055136043,175
4.12335997850672,7
4.13939100836838,21
4.14072615604986,10
4.14197397250113,233
4.14475152248158,75
4.144929038349,13
4.15030288491658,10
4.15282457321953,84
4.16078137031612,154
4.16097827503686,177
4.16657748274329,56
4.1732595892258,21
4.17656880216129,27
4.17741397326579,9
4.17948453795443,1319
4.18238511752322,17
4.1902830512655,11
4.19547707927713,49
4.2008789197579,62
4.20834792211715,2
4.21050671814757,2
4.21148705588637,92
4.21205074366602,3
4.21705433813081,17
4.21755300024931,15
4.22132811795416,34
4.22209086990204,50
4.22365992321622,2
4.22633816716117,11
4.23590434664074,147
4.2438569558116,5
4.24524397712523,32
4.24709392609319,66
4.25212137723878,38
4.25472098596768,7
4.25601770297473,56
4.25827407333169,16
4.26176472390936,30
4.26523561301199,27
4.26827355770548,1
4.27277687054577,3
4.27319483329134,348
4.28003306877941,24
4.28195964853386,24
4.28220786472194,15
4.29257047340581,41
4.29515172691736,20
4.30500741192024,38
4.30575898869875,44
4.30894911194398,5
4.31007281739241,131
4.31718007569753,199
4.31751996009587,35
4.31889668197118,104
4.32151460658885,102
4.32238251372807,592
4.3281151261478,64
4.33210357135398,16
4.33422290099688,8
4.33650833771079,54
4.35263496425629,81
4.35638101758144,36
4.35927456083843,14
4.36039254934182,22
4.36491141165236,76
4.36604862492486,12
4.37396535771435,56
4.3755730342954,4
4.38043704043813,9
4.3832317031621,114
4.38612143415259,3
4.41275251217148,12
4.41923933094656,35
4.41947840821408,9
4.42250835386705,12
4.42347093799984,9
4.42417810293216,4
4.42491127599488,23
4.4258807922579,123
4.43217718107985,52
4.43382439921371,26
4.43686132963718,21
4.4456145330581,13
4.44886234310672,6
4.45424627010403,3
4.45580521135073,4
4.45936983437534,26
4.46656068591613,16
4.4684002405078,2
4.47394674000461,52
4.47588982934998,27
4.47605750196135,16
4.48665196558712,113
4.48757375974409,16
4.48985938020154,101
4.4936718803537,26
4.49996205905185,36
4.50977492120414,1
4.51414454464606,60
4.51522487409029,2
4.51603220042306,209
4.51606974096001,119
4.52298713664162,24
4.52336878926884,63
4.52733355239274,51
4.53060439749862,226
4.53159033293954,28
4.53345792964496,138
4.53490652968175,34
4.53963819466907,36
4.54310322764799,39
4.54485824793099,41
4.5528008388634,19
4.57458009344346,11
4.57945978105027,332
4.5838509354661,2
4.58660635986879,5
4.59232705947827,44
4.59958389125811,9
4.60198902896926,186
4.60227526674998,15
4.60527278172497,12
4.60793156287517,18
4.6138394372031,27
4.61840824593611,100
4.61906222719275,78
4.62041817921705,15
4.62302821298978,75
4.62513172810762,18
4.62679241366968,426
4.62868640250562,59
4.63238829852443,7
4.63484988771711,4
4.63513250098217,6
4.63571515035557,30
4.64181650650368,224
4.64563165504685,3
4.65768356561884,113
4.66048406911561,39
4.66336755759113,4
4.67712826184146,20
4.67988285698889,10
4.68995866266447,9
4.69040321690727,18
4.69193397282981,18
4.70379638354156,28
4.71589887011231,154
4.72497561700144,53
4.73380633694431,13
4.74292923957212,28
4.74451839931093,33
4.75805157517813,26
4.7712153395437,2
4.77453170225146,17
4.78926131366754,9
4.79033442436482,4
4.79828811992753,18
4.81544175728172,10
4.82383992069203,7
4.82442176138006,127
4.83180234502791,14
4.83394651776609,65
4.83466149479254,22
4.84575684979817,1
4.84941956682616,56
4.84959894659908,50
4.86047176135667,9
4.86824697731725,92
4.88722835163013,11
4.89041408400682,86
4.92873074883383,25
4.95639675796724,19
5.0155180407301,105
5.02333913748264,24
5.06553808533859,14
5.41865716645087,124
5.46660792388678,12
